
Gurobi 12.0.3 (win64) logging started Mon Sep  7 19:53:34 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_353\Costo_fijo\Swap_restringido\Swap_fixed_3estaciones_160kW_Descomp\station_1_d182_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26902 rows, 53707 columns and 245228 nonzeros
Model fingerprint: 0xcde1ac2c
Variable types: 2099 continuous, 51608 integer (18485 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 25524 rows and 44919 columns
Presolve time: 0.15s
Presolved: 1378 rows, 8788 columns, 28916 nonzeros
Variable types: 216 continuous, 8572 integer (8260 binary)
Found heuristic solution: objective 621310.11111
Root relaxation presolved: 1378 rows, 8788 columns, 28916 nonzeros


Use crossover to convert LP symmetric solution to basic solution...

Root relaxation: objective 2.601790e+05, 4179 iterations, 0.07 seconds (0.07 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 260179.044    0   70 621310.111 260179.044  58.1%     -    0s
H    0     0                    581482.55556 260179.044  55.3%     -    0s
H    0     0                    581287.88889 260179.044  55.2%     -    0s
H    0     0                    557344.88889 260179.044  53.3%     -    0s
H    0     0                    428392.66667 260179.044  39.3%     -    0s
H    0     0                    428262.88889 260179.044  39.2%     -    0s
     0     0 260261.082    0   59 428262.889 260261.082  39.2%     -    0s
H    0     0                    428198.00000 260261.082  39.2%     -    1s
     0     0 262950.583    0   67 428198.000 262950.583  38.6%     -    1s
     0     0 264396.333    0   53 428198.000 264396.333  38.3%     -    1s
     0     0 264505.333    0   60 428198.000 264505.333  38.2%     -    1s
     0     0 264505.333    0   16 428198.000 264505.333  38.2%     -    1s
H    0     0                    408998.00000 264505.333  35.3%     -    1s
     0     0 264505.333    0   49 408998.000 264505.333  35.3%     -    2s
     0     0 264505.333    0   67 408998.000 264505.333  35.3%     -    2s
     0     0 264505.333    0   36 408998.000 264505.333  35.3%     -    3s
     0     0 264505.333    0   37 408998.000 264505.333  35.3%     -    4s
     0     0 264505.333    0   19 408998.000 264505.333  35.3%     -    4s
     0     0 264505.333    0   17 408998.000 264505.333  35.3%     -    4s
H    0     0                    408219.33333 264505.333  35.2%     -    4s
     0     2 264505.333    0   17 408219.333 264505.333  35.2%     -    5s
    81    83 264505.333   39   27 408219.333 264505.333  35.2%   113   10s
   300   302 264505.333   91   11 408219.333 264505.333  35.2%  63.8   15s
   423   425 264505.333  122    9 408219.333 264505.333  35.2%  52.9   21s
   514   514 264505.333   32   56 408219.333 264505.333  35.2%  50.5   25s
   522   520 264505.333   70   32 408219.333 264505.333  35.2%  49.8   30s
   535   530 264505.333   16   50 408219.333 264505.333  35.2%  97.3   35s
   624   590 264505.333   42   11 408219.333 264505.333  35.2%  87.5   40s
   707   645 264505.333   44   12 408219.333 264505.333  35.2%  80.0   45s
   754   676 264505.333   44   10 408219.333 264505.333  35.2%  76.5   50s
   839   733 264505.333   57   10 408219.333 264505.333  35.2%  71.1   55s
   924   790 264505.333   73   14 408219.333 264505.333  35.2%  67.5   60s
   966   818 264505.333   62   21 408219.333 264505.333  35.2%  65.9   65s
  1039   866 264505.333   66   22 408219.333 264505.333  35.2%  63.6   70s
  1147   938 264505.333   70   10 408219.333 264505.333  35.2%  60.6   75s
  1209   980 264505.333   92   10 408219.333 264505.333  35.2%  59.7   80s
  1294  1036 264505.333  104   15 408219.333 264505.333  35.2%  58.1   85s
  1343  1069 264505.333   99   10 408219.333 264505.333  35.2%  57.7   90s
  1432  1128 264505.333  126   12 408219.333 264505.333  35.2%  55.6   95s
  1533  1192 264505.333  125   10 408219.333 264505.333  35.2%  53.3  100s
  1641  1239 264505.333  127   18 408219.333 264505.333  35.2%  51.5  105s
  1712  1282 264505.333   54   44 408219.333 264505.333  35.2%  54.8  110s
  1773  1321 264505.333  134   55 408219.333 264505.333  35.2%  61.2  115s
  1830  1357 264505.333  134   57 408219.333 264505.333  35.2%  65.2  120s
  1846  1367 264505.333   50   27 408219.333 264505.333  35.2%  68.7  125s
  1912  1408 264505.333   58   30 408219.333 264505.333  35.2%  73.6  130s
  1975  1442 264505.333   69   18 408219.333 264505.333  35.2%  77.5  137s
  2004  1461 264505.333  137   35 408219.333 264505.333  35.2%  78.8  140s
  2074  1505 264505.333   72   19 408219.333 264505.333  35.2%  80.2  145s
