
Gurobi 12.0.3 (win64) logging started Tue Sep  8 02:56:08 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_482\Costo_fijo\Swap_restringido\Swap_fixed_3estaciones_160kW_Descomp\station_3_d244_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26902 rows, 53707 columns and 246045 nonzeros
Model fingerprint: 0xa93bdc9b
Variable types: 2099 continuous, 51608 integer (18485 binary)
Coefficient statistics:
  Matrix range     [1e+00, 4e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 25532 rows and 44925 columns
Presolve time: 0.22s
Presolved: 1370 rows, 8782 columns, 28724 nonzeros
Variable types: 216 continuous, 8566 integer (8258 binary)
Root relaxation presolved: 1370 rows, 8782 columns, 28724 nonzeros


Use crossover to convert LP symmetric solution to basic solution...

Root relaxation: objective 2.538147e+05, 4075 iterations, 0.07 seconds (0.07 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 253814.677    0   72          - 253814.677      -     -    0s
H    0     0                    289875.88889 253814.677  12.4%     -    0s
H    0     0                    285132.88889 253814.677  11.0%     -    0s
     0     0 254051.526    0   68 285132.889 254051.526  10.9%     -    1s
     0     0 258410.139    0   95 285132.889 258410.139  9.37%     -    1s
     0     0 264764.883    0   12 285132.889 264764.883  7.14%     -    1s
     0     0 264764.883    0   48 285132.889 264764.883  7.14%     -    1s
     0     0 264764.883    0    6 285132.889 264764.883  7.14%     -    2s
     0     0 264764.883    0   10 285132.889 264764.883  7.14%     -    2s
     0     0 264764.883    0   14 285132.889 264764.883  7.14%     -    2s
     0     0 264764.883    0   12 285132.889 264764.883  7.14%     -    2s
     0     0 264764.883    0   10 285132.889 264764.883  7.14%     -    2s
     0     2 264764.883    0    8 285132.889 264764.883  7.14%     -    3s
H    9     9                    285132.84680 264764.883  7.14%  66.4    4s
    22    24 264764.883   10   12 285132.847 264764.883  7.14%   138    5s
   106   108 264764.883   14   59 285132.847 264764.883  7.14%   217   10s
   189   191 264764.883   34   20 285132.847 264764.883  7.14%   205   15s
   230   232 264764.883   23   35 285132.847 264764.883  7.14%   226   20s
   294   296 264764.883   58   28 285132.847 264764.883  7.14%   246   25s
   351   353 264764.883   58   23 285132.847 264764.883  7.14%   250   30s
   397   399 264764.883   81   18 285132.847 264764.883  7.14%   230   35s
H  405   405                    285132.80587 264764.883  7.14%   227   36s
   455   457 264764.883   60   17 285132.806 264764.883  7.14%   218   40s
   494   496 264764.883   58   17 285132.806 264764.883  7.14%   224   45s
   520   518 264764.883   56   20 285132.806 264764.883  7.14%   213   50s
   526   522 264764.883   90   53 285132.806 264764.883  7.14%   211   55s
H  526   495                    285132.80470 264764.883  7.14%   211   55s
   543   509 264764.883   13   22 285132.805 264764.883  7.14%   248   60s
   595   543 264764.883   28   47 285132.805 264764.883  7.14%   236   65s
   663   589 264764.883   38    9 285132.805 264764.883  7.14%   240   70s
   737   638 264764.883   58   19 285132.805 264764.883  7.14%   217   75s
   828   699 264764.883   61   19 285132.805 264764.883  7.14%   195   80s
   882   735 264764.883   61    8 285132.805 264764.883  7.14%   183   86s
   945   777 264764.883   62   10 285132.805 264764.883  7.14%   172   90s
  1029   833 264764.883   73    8 285132.805 264764.883  7.14%   158   95s
  1156   917 264764.883   73   17 285132.805 264764.883  7.14%   142  100s
  1287  1005 264764.883   90    8 285132.805 264764.883  7.14%   128  105s
  1358  1052 264764.883   64   17 285132.805 264764.883  7.14%   122  110s
  1508  1152 264764.883  118   50 285132.805 264764.883  7.14%   112  115s
  1627  1231 264764.883   79   40 285132.805 264764.883  7.14%   120  120s
  1700  1280 264764.883   78   41 285132.805 264764.883  7.14%   128  127s
  1754  1316 264764.883   87   29 285132.805 264764.883  7.14%   131  130s
  1827  1365 264764.883   85   53 285132.805 264764.883  7.14%   135  135s
  1890  1401 264764.883   74   18 285132.805 264764.883  7.14%   133  140s
  1993  1469 264764.883   76   39 285132.805 264764.883  7.14%   136  145s
  2054  1514 264764.883   74   59 285132.805 264764.883  7.14%   144  150s
  2136  1596 264764.883   75   44 285132.805 264764.883  7.14%   153  155s
  2224  1683 264764.883   79   23 285132.805 264764.883  7.14%   157  160s
  2302  1761 264764.883   91   18 285132.805 264764.883  7.14%   162  165s
  2372  1831 264764.883   91   10 285132.805 264764.883  7.14%   163  170s
