
Gurobi 12.0.3 (win64) logging started Mon Sep  7 21:57:45 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_353\Costo_fijo\Swap_restringido\Swap_fixed_3estaciones_320kW_Descomp\station_2_d213_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26932 rows, 54733 columns and 249097 nonzeros
Model fingerprint: 0x3d2e8be2
Variable types: 2129 continuous, 52604 integer (19481 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 25534 rows and 45422 columns
Presolve time: 0.25s
Presolved: 1398 rows, 9311 columns, 29753 nonzeros
Variable types: 216 continuous, 9095 integer (8776 binary)
Found heuristic solution: objective 694589.66667
Root relaxation presolved: 1398 rows, 9311 columns, 29753 nonzeros


Use crossover to convert LP symmetric solution to basic solution...

Root relaxation: objective 2.274495e+05, 4273 iterations, 0.08 seconds (0.08 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 227449.498    0   40 694589.667 227449.498  67.3%     -    0s
H    0     0                    693291.88889 227449.498  67.2%     -    0s
     0     0 238903.778    0   13 693291.889 238903.778  65.5%     -    1s
H    0     0                    362067.22222 238903.778  34.0%     -    1s
     0     0 238903.778    0   16 362067.222 238903.778  34.0%     -    2s
     0     0 238903.778    0   29 362067.222 238903.778  34.0%     -    2s
     0     0 238903.778    0   11 362067.222 238903.778  34.0%     -    3s
     0     0 238903.778    0   11 362067.222 238903.778  34.0%     -    3s
     0     0 238903.778    0   14 362067.222 238903.778  34.0%     -    3s
     0     0 238903.778    0   14 362067.222 238903.778  34.0%     -    3s
     0     0 238903.778    0   25 362067.222 238903.778  34.0%     -    4s
     0     0 238903.778    0   14 362067.222 238903.778  34.0%     -    4s
     0     2 238903.778    0   12 362067.222 238903.778  34.0%     -    5s
    44    46 238903.778   14   28 362067.222 238903.778  34.0%   101   10s
    81    83 238903.778   18   24 362067.222 238903.778  34.0%  74.1   15s
   135   137 238903.778   13   22 362067.222 238903.778  34.0%  68.1   20s
   194   190 238903.778   64   12 362067.222 238903.778  34.0%  61.4   25s
   239   235 238903.778   77   12 362067.222 238903.778  34.0%  55.6   30s
   287   283 238903.778   87   14 362067.222 238903.778  34.0%  53.5   36s
   334   330 238903.778   82   10 362067.222 238903.778  34.0%  51.2   40s
   372   368 238903.778   87   10 362067.222 238903.778  34.0%  50.8   45s
   424   420 238903.778   87   10 362067.222 238903.778  34.0%  50.8   50s
   466   462 238903.778   86   10 362067.222 238903.778  34.0%  50.0   55s
   513   509 238903.778   94   22 362067.222 238903.778  34.0%  49.7   60s
   520   513 238903.778   93   12 362067.222 238903.778  34.0%  49.0   66s
   522   515 238903.778   93   12 362067.222 238903.778  34.0%  48.9   70s
   525   517 238903.778   93   13 362067.222 238903.778  34.0%  48.6   75s
   528   519 238903.778    9   15 362067.222 238903.778  34.0%  48.3   80s
   531   521 238903.778   82   11 362067.222 238903.778  34.0%  48.0   85s
   537   527 238903.778   13   13 362067.222 238903.778  34.0%   104   90s
   569   548 238903.778   20   13 362067.222 238903.778  34.0%   100   95s
   609   575 238903.778   22   13 362067.222 238903.778  34.0%  94.1  100s
   640   595 238903.778   30   15 362067.222 238903.778  34.0%  90.4  105s
   671   616 238903.778   30   13 362067.222 238903.778  34.0%  87.2  110s
   698   634 238903.778   21   13 362067.222 238903.778  34.0%  84.5  115s
   733   657 238903.778   30   13 362067.222 238903.778  34.0%  81.5  120s
   755   672 238903.778   35   13 362067.222 238903.778  34.0%  79.7  125s
   797   700 238903.778   42   15 362067.222 238903.778  34.0%  76.7  130s
   822   717 238903.778   40   13 362067.222 238903.778  34.0%  75.0  135s
   854   738 238903.778   28   13 362067.222 238903.778  34.0%  73.1  140s
   904   771 238903.778   43   15 362067.222 238903.778  34.0%  70.3  145s
   947   800 238903.778   53   19 362067.222 238903.778  34.0%  68.6  150s
   964   811 238903.778   54   13 362067.222 238903.778  34.0%  67.9  155s
  1002   837 238903.778   58   15 362067.222 238903.778  34.0%  66.4  160s
  1022   850 238903.778   66   13 362067.222 238903.778  34.0%  65.5  165s
  1030   855 238903.778   68   13 362067.222 238903.778  34.0%  65.3  174s
  1034   858 238903.778   69   13 362067.222 238903.778  34.0%  65.1  175s
  1073   884 238903.778   54   13 362067.222 238903.778  34.0%  63.8  180s
