
Gurobi 12.0.3 (win64) logging started Mon Sep  7 22:17:35 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_353\Costo_fijo\Swap_restringido\Swap_fixed_3estaciones_320kW_Descomp\station_3_d305_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26872 rows, 53707 columns and 243987 nonzeros
Model fingerprint: 0x0314f1be
Variable types: 2099 continuous, 51608 integer (18485 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 25540 rows and 44945 columns
Presolve time: 0.31s
Presolved: 1332 rows, 8762 columns, 28041 nonzeros
Variable types: 216 continuous, 8546 integer (8258 binary)
Root relaxation presolved: 1332 rows, 8762 columns, 28041 nonzeros


Use crossover to convert LP symmetric solution to basic solution...

Root relaxation: objective 1.999768e+05, 3582 iterations, 0.09 seconds (0.06 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 199976.824    0   17          - 199976.824      -     -    0s
H    0     0                    328494.77778 199976.824  39.1%     -    0s
     0     0 200503.778    0    8 328494.778 200503.778  39.0%     -    1s
     0     0 200503.778    0    8 328494.778 200503.778  39.0%     -    1s
     0     0 200503.778    0    8 328494.778 200503.778  39.0%     -    1s
     0     0 200503.778    0   20 328494.778 200503.778  39.0%     -    1s
     0     0 200503.778    0    6 328494.778 200503.778  39.0%     -    1s
     0     0 200503.778    0   13 328494.778 200503.778  39.0%     -    2s
     0     0 200503.778    0   16 328494.778 200503.778  39.0%     -    2s
     0     0 200503.778    0   13 328494.778 200503.778  39.0%     -    3s
     0     0 200503.778    0   13 328494.778 200503.778  39.0%     -    3s
H    0     0                    328365.00000 200503.778  38.9%     -    3s
     0     2 200503.778    0   13 328365.000 200503.778  38.9%     -    4s
     6     8 200503.778    3   19 328365.000 200503.778  38.9%   235    5s
H    9     9                    327716.11111 200503.778  38.8%   183    5s
    75    77 200503.778   38   25 327716.111 200503.778  38.8%   218   10s
   108   110 200503.778   54   14 327716.111 200503.778  38.8%   200   15s
H  197   195                    327067.22222 200503.778  38.7%   143   18s
   203   203 200503.778  102   22 327067.222 200503.778  38.7%   144   20s
   285   267 200503.778  140   24 327067.222 200503.778  38.7%   158   25s
   356   322 200503.778  173   22 327067.222 200503.778  38.7%   161   30s
   420   372 200503.778   14   14 327067.222 200503.778  38.7%   157   35s
   489   441 200503.778   49   20 327067.222 200503.778  38.7%   164   41s
   523   475 200503.778   66   21 327067.222 200503.778  38.7%   164   45s
   547   496 200503.778   73   12 327067.222 200503.778  38.7%   158   50s
   554   501 200503.778   32   15 327067.222 200503.778  38.7%   156   55s
   560   505 200503.778    6   13 327067.222 200503.778  38.7%   154   60s
   629   553 200503.778   46   18 327067.222 200503.778  38.7%   195   65s
   722   613 200503.778   33   23 327067.222 200503.778  38.7%   172   70s
   785   653 200503.778   96   20 327067.222 200503.778  38.7%   161   75s
   822   677 200503.778   49   15 327067.222 200503.778  38.7%   157   80s
   892   724 200503.778   38   11 327067.222 200503.778  38.7%   147   85s
   979   780 200503.778   63   11 327067.222 200503.778  38.7%   138   90s
  1067   837 200503.778  107   27 327067.222 200503.778  38.7%   132   95s
  1111   864 200503.778  131   19 327067.222 200503.778  38.7%   128  100s
  1196   921 200503.778  116   27 327067.222 200503.778  38.7%   121  105s
  1287   971 200503.778  217   32 327067.222 200503.778  38.7%   116  110s
  1411  1032 200503.778  277   22 327067.222 200503.778  38.7%   110  115s
  1535  1037 200503.778  321   30 327067.222 200503.778  38.7%   104  120s
  1674  1093 200503.778   76   17 327067.222 200503.778  38.7%  97.5  125s
  1767  1149 200503.778   63   29 327067.222 200503.778  38.7%  93.9  130s
  1941  1251 200503.778  203   20 327067.222 200503.778  38.7%  87.4  135s
  2000  1275 200503.778  230   19 327067.222 200503.778  38.7%  86.4  140s
  2107  1317 200503.778  119   17 327067.222 200503.778  38.7%  86.4  145s
  2212  1420 200503.778  163   26 327067.222 200503.778  38.7%  83.4  150s
  2294  1488 200503.778   85   12 327067.222 200503.778  38.7%  81.6  155s
  2424  1614 200503.778  149   28 327067.222 200503.778  38.7%  79.6  160s
  2583  1757 200503.778  226   22 327067.222 200503.778  38.7%  77.1  166s
  2689  1825 200503.778   61   21 327067.222 200503.778  38.7%  75.4  170s
  2809  1937 200503.778  119   33 327067.222 200503.778  38.7%  73.1  175s
