
Gurobi 12.0.3 (win64) logging started Mon Sep  7 20:53:37 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_353\Costo_fijo\Swap_libre\Swap_fixed_3estaciones_160kW_Descomp\station_1_d121_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26358 rows, 53707 columns and 244684 nonzeros
Model fingerprint: 0xcc9518a5
Variable types: 2099 continuous, 51608 integer (18485 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 23428 rows and 43752 columns
Presolve time: 0.20s
Presolved: 2930 rows, 9955 columns, 32796 nonzeros
Variable types: 824 continuous, 9131 integer (8568 binary)
Found heuristic solution: objective 598800.77778
Found heuristic solution: objective 559881.66667
Root relaxation presolved: 2930 rows, 9955 columns, 32796 nonzeros


Root relaxation: objective 1.813781e+05, 14177 iterations, 1.71 seconds (2.48 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 181378.087    0   28 559881.667 181378.087  67.6%     -    2s
H    0     0                    287079.55556 181378.087  36.8%     -    2s
H    0     0                    286236.00000 181378.087  36.6%     -    2s
     0     0 181381.291    0   25 286236.000 181381.291  36.6%     -    3s
     0     0 181381.291    0  200 286236.000 181381.291  36.6%     -    4s
     0     0 181486.333    0   19 286236.000 181486.333  36.6%     -    4s
     0     0 181486.333    0   40 286236.000 181486.333  36.6%     -    5s
     0     0 181486.333    0   16 286236.000 181486.333  36.6%     -    6s
     0     0 181486.333    0   16 286236.000 181486.333  36.6%     -    6s
     0     0 181486.333    0   22 286236.000 181486.333  36.6%     -    6s
     0     0 181486.333    0   29 286236.000 181486.333  36.6%     -    6s
     0     0 181486.333    0   20 286236.000 181486.333  36.6%     -    7s
     0     0 181486.333    0   28 286236.000 181486.333  36.6%     -    7s
     0     0 181486.333    0   20 286236.000 181486.333  36.6%     -    8s
     0     0 181486.333    0   19 286236.000 181486.333  36.6%     -    8s
     0     2 181486.333    0   18 286236.000 181486.333  36.6%     -    8s
     8    10 181486.333    4   61 286236.000 181486.333  36.6%   388   10s
    46    48 181486.333   23  106 286236.000 181486.333  36.6%   472   15s
    70    72 181486.333   35  100 286236.000 181486.333  36.6%   547   20s
    95    97 181486.333   48   29 286236.000 181486.333  36.6%   535   25s
   119   121 181486.333   14   52 286236.000 181486.333  36.6%   539   30s
   158   160 181486.333   34   81 286236.000 181486.333  36.6%   499   35s
   191   193 181486.333   48  102 286236.000 181486.333  36.6%   501   40s
   216   218 181486.333   59  109 286236.000 181486.333  36.6%   463   45s
   282   284 181486.333   66   14 286236.000 181486.333  36.6%   371   50s
   300   302 181486.333   68   13 286236.000 181486.333  36.6%   356   57s
   324   326 181486.333   61   12 286236.000 181486.333  36.6%   339   60s
   376   378 181486.333   70   10 286236.000 181486.333  36.6%   297   65s
   397   399 181486.333   71   10 286236.000 181486.333  36.6%   283   71s
   435   437 181486.333   77   23 286236.000 181486.333  36.6%   260   75s
   468   470 181486.333   73   12 286236.000 181486.333  36.6%   254   80s
   494   496 181486.333   73   25 286236.000 181486.333  36.6%   245   87s
   512   513 181486.333   45   19 286236.000 181486.333  36.6%   238   99s
   514   514 181486.333   77   29 286236.000 181486.333  36.6%   237  110s
   518   517 181486.333   67   16 286236.000 181486.333  36.6%   235  117s
   520   518 181486.333   33   34 286236.000 181486.333  36.6%   235  123s
   521   519 181486.333   22   47 286236.000 181486.333  36.6%   234  125s
   525   522 181486.333   32   26 286236.000 181486.333  36.6%   232  130s
   531   526 181486.333   78   18 286236.000 181486.333  36.6%   230  135s
   535   528 181486.333    6   15 286236.000 181486.333  36.6%   228  140s
   567   552 181486.333   26   86 286236.000 181486.333  36.6%   315  145s
   585   564 181486.333   35   86 286236.000 181486.333  36.6%   312  150s
   611   581 181486.333   46   54 286236.000 181486.333  36.6%   310  155s
   637   598 181486.333   33   17 286236.000 181486.333  36.6%   299  160s
   665   617 181486.333   43   11 286236.000 181486.333  36.6%   296  165s
   683   629 181486.333   46   17 286236.000 181486.333  36.6%   295  170s
   697   638 181486.333   23   14 286236.000 181486.333  36.6%   291  176s
   717   652 181486.333   32   25 286236.000 181486.333  36.6%   284  180s
   738   666 181486.333   44   20 286236.000 181486.333  36.6%   276  185s
   763   682 181486.333   55   23 286236.000 181486.333  36.6%   267  190s
