
Gurobi 12.0.3 (win64) logging started Mon Sep  7 20:53:40 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_353\Costo_fijo\Swap_libre\Swap_fixed_3estaciones_160kW_Descomp\station_1_d182_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26358 rows, 53707 columns and 244684 nonzeros
Model fingerprint: 0xcc9518a5
Variable types: 2099 continuous, 51608 integer (18485 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [4e-01, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 23428 rows and 43752 columns
Presolve time: 0.22s
Presolved: 2930 rows, 9955 columns, 32796 nonzeros
Variable types: 824 continuous, 9131 integer (8568 binary)
Found heuristic solution: objective 598800.77778
Found heuristic solution: objective 559881.66667
Root relaxation presolved: 2930 rows, 9955 columns, 32796 nonzeros


Root relaxation: objective 1.813781e+05, 14177 iterations, 1.73 seconds (2.48 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 181378.087    0   28 559881.667 181378.087  67.6%     -    2s
H    0     0                    287079.55556 181378.087  36.8%     -    2s
H    0     0                    286236.00000 181378.087  36.6%     -    2s
     0     0 181381.291    0   25 286236.000 181381.291  36.6%     -    3s
     0     0 181381.291    0  200 286236.000 181381.291  36.6%     -    4s
     0     0 181486.333    0   19 286236.000 181486.333  36.6%     -    5s
     0     0 181486.333    0   40 286236.000 181486.333  36.6%     -    5s
     0     0 181486.333    0   16 286236.000 181486.333  36.6%     -    6s
     0     0 181486.333    0   16 286236.000 181486.333  36.6%     -    6s
     0     0 181486.333    0   22 286236.000 181486.333  36.6%     -    6s
     0     0 181486.333    0   29 286236.000 181486.333  36.6%     -    6s
     0     0 181486.333    0   20 286236.000 181486.333  36.6%     -    7s
     0     0 181486.333    0   28 286236.000 181486.333  36.6%     -    7s
     0     0 181486.333    0   20 286236.000 181486.333  36.6%     -    8s
     0     0 181486.333    0   19 286236.000 181486.333  36.6%     -    8s
     0     2 181486.333    0   18 286236.000 181486.333  36.6%     -    8s
     8    10 181486.333    4   61 286236.000 181486.333  36.6%   388   10s
    45    47 181486.333   23  116 286236.000 181486.333  36.6%   464   15s
    64    66 181486.333   32   57 286236.000 181486.333  36.6%   579   20s
    92    94 181486.333   46  165 286236.000 181486.333  36.6%   540   25s
   110   112 181486.333   16   35 286236.000 181486.333  36.6%   533   30s
   151   153 181486.333   30   14 286236.000 181486.333  36.6%   503   35s
   178   180 181486.333   44   37 286236.000 181486.333  36.6%   507   40s
   203   205 181486.333   52   25 286236.000 181486.333  36.6%   475   45s
   231   233 181486.333   55   12 286236.000 181486.333  36.6%   434   50s
   285   287 181486.333   62   12 286236.000 181486.333  36.6%   369   55s
   300   302 181486.333   68   13 286236.000 181486.333  36.6%   356   61s
   334   336 181486.333   65   10 286236.000 181486.333  36.6%   330   65s
   384   386 181486.333   72   23 286236.000 181486.333  36.6%   291   70s
   397   399 181486.333   71   10 286236.000 181486.333  36.6%   283   76s
   433   435 181486.333   76   10 286236.000 181486.333  36.6%   261   80s
   476   478 181486.333   76   12 286236.000 181486.333  36.6%   251   85s
   494   496 181486.333   73   25 286236.000 181486.333  36.6%   245   90s
   512   513 181486.333   45   19 286236.000 181486.333  36.6%   238  101s
   514   514 181486.333   77   29 286236.000 181486.333  36.6%   237  109s
   515   515 181486.333   74   21 286236.000 181486.333  36.6%   237  110s
   518   517 181486.333   67   16 286236.000 181486.333  36.6%   235  116s
   520   518 181486.333   33   34 286236.000 181486.333  36.6%   235  121s
   522   520 181486.333   71   21 286236.000 181486.333  36.6%   234  125s
   527   523 181486.333   69   12 286236.000 181486.333  36.6%   231  130s
   534   528 181486.333   80   15 286236.000 181486.333  36.6%   228  135s
   562   548 181486.333   24   32 286236.000 181486.333  36.6%   316  140s
   580   560 181486.333   27   34 286236.000 181486.333  36.6%   309  145s
   596   571 181486.333   38   82 286236.000 181486.333  36.6%   313  150s
   616   584 181486.333   26   19 286236.000 181486.333  36.6%   309  155s
   649   606 181486.333   39   61 286236.000 181486.333  36.6%   295  160s
   672   622 181486.333   47   62 286236.000 181486.333  36.6%   298  165s
   697   638 181486.333   23   14 286236.000 181486.333  36.6%   291  170s
   724   656 181486.333   37   18 286236.000 181486.333  36.6%   281  175s
   741   668 181486.333   44   25 286236.000 181486.333  36.6%   275  180s
